PHYS|23700|Nuclei/Elementary Particles
CLCV|24300|Greek Drama In Translation
HUMA|11100|Readings In World Literature-2
NEAA|20070|Intro to the Archaeology of Afghanistan
CRWR|22112|Advanced Fiction Workshop: The Short Story in Context
MATH|13100|Elem Functions And Calculus-1
ITAL|15001|Elementary Italian in Rome
FREN|26103|Victor Hugo: Les Miserables
PBPL|25700|The Other Chicago
LATN|20100|Intermediate Latin-1
ISHU|10400|Text & Perform: Staging Terror
STAT|22400|Applied Regression Analysis
SOSC|12300|Self, Culture And Society-3
ARAB|10101|Elementary Arabic-1
HUMA|19100|Humanities Writing Seminars
KORE|20600|Accelerated Korean for Bilingual Speakers-2
SOSC|15100|Classics Soc/Polit Thought-1
HUMA|19100|Humanities Writing Seminars
SOSC|12100|Self, Culture And Society-1
SOSC|15100|Classics Soc/Polit Thought-1
SPAN|20200|Language History Culture-2
MUSI|29500|Undergraduate Ba Seminar
SOSC|14200|Mind-2
CHIN|10300|Elementary Modern Chinese-3
FREN|20200|Language History Culture-2
SOSC|25301|American Law And Litigation
SOSC|15200|Classics Soc/Polit Thought-2
NEHC|20503|Islamic History & Society-3:The Modern Middle East
SOSL|27500|Ideology As Literary Challenge
ECON|28600|Intro: Econ Analysis Of Law
PHYS|22700|Intermed Electr/Magnet-2
CRWR|10200|Beginning Fiction Writing
SOSC|23701|China in East Asian Civ-1
HUMA|19100|Humanities Writing Seminars
HEBR|10503|Introductory Modern Hebrew-3
PHYS|15400|Modern Physics
LGLN|22200|Elementary Georgian-2
MUSI|10400|Intro: Music Analysis/Criticism
YDDH|21709|Introduction to Yiddish Culture and Literature
CRWR|10200|Beginning Fiction Writing
PHIL|28010|Introduction to Philosophy of Language
NEHC|20601|Islamic Thought & Literature-1
ENGL|20131|A London of One's Own: Many Cities, One Place
MARA|10100|First -Year Marathi-1
ENGL|26000|Anglo-Amer Gothic Fictn 19th C
PSYC|25700|Psychology of Negotiation
ENGL|16500|Shakespeare-1: Hist/Comedies
ECON|20000|Elements of Economics Analysis-1
SALC|20505|Projects of Freedom: Britain Between 1789 and 1867
CHDV|20100|Hum Dev Resch Designs In Soc Sc
PLSC|26800|Insurgency, Terrorism, and Civil War
SOSC|12300|Self, Culture And Society-3
MUSI|27100|Tpcs: Hist Of Western Music-1
ANTH|21420|Ethnographic Methods
JAPN|10200|Elementary Modern Japanese-2
MUSI|12200|Music In Western Civ-2
SOSC|11200|Power, Identity, Resistance-2
CMSC|27500|Graph Theory
HIST|27114|Haitian Revolution & Human Rights
EALC|28400|Communities, Media & Selves in Mod. Chin. Lit. 1
ENST|22501|Urban Ecology:Environmental History of the Modern City
CHEM|26700|Experimental Physical Chem
ENGL|16711|Hamlet and Critical Methods
HIST|24100|Zen And History
NEHC|20004|Ancient Near Eastern Thought & Literature-1: Mesopotamian Lit
RUSS|10500|Russian Through Pushkin-2
CMSC|22200|Computer Architecture
SOSC|12300|Self, Culture And Society-3
SUMR|10101|Elementary Sumerian-1
HEBR|10501|Introductory Modern Hebrew-1
ECON|21000|Econometrics A
ENST|21301|Making the Natural World
CHDV|21800|Primate Behavior and Ecology
CHEM|11100|Comprehensive General Chemistry-I
INST|29800|B.A. Seminar: Intl Studies
ECON|27300|Regulation Of Vice
ARTV|25500|Actor's Persona/Director's Desire in the Age of the Second Order Drama
EALC|10900|Intro To East Asian Civ-2
ISHU|10100|Drama: Embodiment/Tranformat
CHDV|21901|Language, Culture, and Thought
CRWR|10300|Beginning Poetry Writing
SOSC|14200|Mind-2
PHIL|29300|Senior Tutorial
SOCI|20004|Statistical Methods Of Rsch-1
ASLG|10100|American Sign Language-1
LATN|20100|Intermediate Latin-1
HUMA|19100|Humanities Writing Seminars
SOSC|25200|Classroom Chicago: Field Studies
HSTD|30500|Issues in Women's Health
FREN|10300|Beginning Elementary French-3
CRWR|12010|Special Topics in Fiction: Young Adult Fiction
SOSC|12100|Self, Culture And Society-1
CRES|24001|Colonizations I
ENGL|17515|Seventeenth-Century Verse
CRES|24003|Colonizations -3
MUSI|15100|Harmony And Voice Leading-1
SPAN|20402|Curso de Redaccion Academica para Hablantes Nativos
ARTV|29850|Senior Seminar
TAPS|25700|Working with the Playwright: Adopting & directing Stanislavki's An Actor Prepares
HUMA|19100|Humanities Writing Seminars
CHEM|12300|Honors General Chemistry-3
MATH|11200|Studies In Mathematics
ANTH|20529|Anthro of Mid Est Masculinity
FREN|10300|Beginning Elementary French-3
MATH|13100|Elem Functions And Calculus-1
ECON|28000|Intro Industrial Organization
SPAN|24202|Cervantes: Don Quixote
LATN|10300|Introduction To Latin-3
HUMA|19100|Humanities Writing Seminars
CHDV|20207|Race, Ethnicity and Human Development
TAPS|10200|Acting Fundamentals
SOSC|15300|Classics Soc/Polit Thought-3
ENGL|17809|Writing Lives: The Spirit of Biography in 18th-Century Britain
MATH|15200|Calculus-2
LING|20200|Intro To Linguistics-2
ARTH|24030|Sexuality Studies in American Art
FREN|10300|Beginning Elementary French-3
RUSS|20100|Second-Year Russian-1
MUSI|10200|Introduction To World Music
ANTH|21311|Anthropology of Christianity
GRMN|20300|Kurzprosa 20. Jahrhundert
SOSL|27300|The Burden of History: The Nation and Its Lost Paradise
ISHU|23800|The Thought Of Hannah Arendt
MATH|20400|Analysis In Rn-2
JAPN|10100|Elementary Modern Japanese-1
JAPN|10200|Elementary Modern Japanese-2
SOSC|12300|Self, Culture And Society-3
PLSC|22100|African American Politics
ENGL|27600|Cinema in Africa
MUSI|12100|Music In Western Civ-1
ARTV|23900|Drawing
GRMN|33300|German For Research Purposes
JWSC|20004|Jewish Thought & Lit 1, Intro to Hebrew Bible
SOSC|12100|Self, Culture And Society-1
MUSI|10100|Introduction To Western Music
SOSC|12200|Self, Culture And Society-2
CRWR|24000|Adv Creative Nonfiction Workshop
REES|29009|Balkan Folklore
MUSI|26513|Music and Mysticism
CLCV|25300|Hellenistic Philosophy
CRES|21910|Identity and Identification in the History of Migration
CMSC|10100|Intro To World Wide Web-1
RLST|29800|Ba Paper Seminar-1: Rlst
HIST|14000|Intro Russian Civilization-2
ECON|20100|Elements of Economic Analysis-2
SOSC|12200|Self, Culture And Society-2
MATH|15200|Calculus-2
PLSC|34210|Pol Philosophy of Rousseau
SOSC|11300|Power, Identity, Resistance-3
SOSC|12200|Self, Culture And Society-2
ECON|28700|The Economics Of Crime
FNDL|23410|Hegel's Phenomenology of Spirit
PBPL|28501|Process & Policy in State & City Govt.
PLSC|29800|Ba Colloquium: Political Sci
SCTH|39123|Reading Sir Francis Bacon-1
FREN|20400|Cours De Perfectionnement
CHIN|20200|Intermediate Modern Chinese-2
CHIN|10200|Elementary Modern Chinese-2
SOSC|19020|Latin American Civilization in Oaxaca-2
SOSC|12100|Self, Culture And Society-1
LING|21300|Historical Linguistics
FREN|10300|Beginning Elementary French-3
CRPC|28112|Asian Americans & The Legacies of War
MATH|15300|Calculus-3
CATA|10300|Beginning Elementary Catalan III
PLSC|25405|Preference, Institutions, and Trade Politics
ECON|21000|Econometrics A
HIST|16700|Anc Mediterr World-1: Greece
MUSI|10100|Intro: Western Art Music
HUMA|19100|Humanities Writing Seminars
PLSC|21112|The Question of Responsibility
ECON|20740|Analysis of Collective Decision-Making
LATN|11100|Accel Intro To Latin-1
SOCI|20102|Social Change
SOSC|12200|Self, Culture And Society-2
SOSC|15100|Classics Soc/Polit Thought-1
SOSC|27602|European Civilization in Paris-2
PORT|20100|Intermediate Portuguese
SOCI|20169|Global Society & Global Culture
SOSC|15300|Classics Soc/Polit Thought-3
SOCI|28071|Sociology of Law
NEAA|20006|Archaeology of the Ancient Near East-6; Egypt
LACS|16200|Intro: Latin American Civ 2
MAPS|46701|American Legal Culture
MATH|20300|Analysis In Rn-1
ARAB|10103|Elementary Arabic-3
ITAL|22700|Dante: Inferno
ITAL|10200|Elementary Italian-2
CHEM|22200|Organic Chemistry-3
SOSC|12200|Self, Culture And Society-2
MATH|13100|Elem Functions And Calculus-1
ECON|20200|Elements of Economic Analysis-3
CRWR|22105|Advanced Fiction: Form and Practice of Short Fiction
PLSC|22400|Public Opinion
MATH|15300|Calculus-3
PBPL|22100|Politics and Policy
ARTV|10100|Visual Language: On Images
INST|29800|B.A. Seminar: Intl Studies
PHYS|23700|Nuclei & Elementary Particles
UTEP|35503|Foundations of Education: Teaching and Learning in Urban Schools
SOCI|20103|Social Stratification
KORE|10300|Intro To Korean Language-3
MUSI|17012|University Wind Ensemble
ENGL|12502|Writing Fiction
MUSI|10200|Introduction To World Music
SOSC|11200|Power, Identity, Resistance-2
ARME|10501|Intro To Classical Armenian
PHIL|21112|Rawls Before the Political Turn
JAPN|10300|Elementary Modern Japanese-3
MUSI|15300|Harmony And Voice Leading-3
ARAB|20101|Intermediate Arabic-1
CRWR|23100|Advanced Poetry Workshop
CHEM|22200|Organic Chemistry-3
SOSC|28853|Jerusalem in Middle Eastern Civ-3
PERS|10101|Elementary Persian-1
LATN|20200|Intermediate Latin-2
PBPL|24750|The Evolving Social Sector; The Business of Non-Profits
SOSC|15200|Classics Soc/Polit Thought-2
CLCV|25707|Cicero and Machiavelli
NEHC|20840|Radical Islamic Pieties: 1200-1600
HIST|24510|Gender and Sexuality in Modern China
CMSC|25020|Computational Linguistics
PHYS|25000|Computational Physics
SOSC|12100|Self, Culture And Society-1
HUMA|14000|Reading Cultures-1
HIST|21702|Byzantine Empire: 610-1025
CMSC|15100|Intro To Computer Science-1
FREN|15004|Intermediate French in Paris
PHYS|29300|Senior Thesis Project
MATH|13200|Elem Functions And Calculus-2
MATH|19510|Math Methods For Social Sci-1
FREN|10200|Beginning Elementary French-2
SOCI|20142|The Chicago School of Sociology
ENGL|10703|20th Century American Short Fiction
LAWS|72201|Regulation of Sexuality
RUSS|10303|First-Year Russian-3
SOCI|20101|Organizational Analysis
SOSC|11100|Power, Identity, Resistance-1
SOSC|12100|Self, Culture And Society-1
MUSI|10200|Introduction To World Music
LATN|27000|Facetiae-Poggio
HMRT|20100|Human Rights-1
SOSC|26700|African Civ In Africa-2
PBPL|29800|Senior Seminar: Public Policy
SOSC|15100|Classics Soc/Polit Thought-1
CRWR|12000|Int Fiction Wkshp
SOSC|11200|Power, Identity, Resistance-2
SOSC|12100|Self, Culture And Society-1
PHYS|23400|Quantum Mechanics-1
ASLG|10600|Intermediate ASL-3
SOSC|12100|Self, Culture And Society-1
UZBK|10101|Elementary Uzbek-1
SOSC|21500|Western Mediterranean Civ-3
CMSC|15400|Intro To Computer Systems
TBTN|20300|Second-Year Tibetan-3
FREN|10300|Beginning Elementary French-3
EALC|24607|Chinese Independent Documentary Film
SOSC|12200|Self, Culture And Society-2
CHEM|22700|Adv Organic/Inorganic Lab
EGPT|20111|Old Egyptian Texts
ARTV|24550|Shopcraft: Methods and Materials
INST|23102|Contemporary Global Issues-2
PLSC|21320|Governance in Intl Politics
SPAN|15003|Intermediate Spanish in Barcelona
PLSC|24320|Economic Shocks, Institutions, and Growth
SPAN|20300|Language History Culture-3
ARTH|24170|Research the Chicago Cityscape
UZBK|20101|Intermediate Uzbek-1
MATH|20400|Analysis In Rn-2
ARAB|10103|Elementary Arabic-3
TAPS|10100|Drama: Embodiment/Transformation
SOSC|15200|Classics Soc/Polit Thought-2
CRWR|10255|Fundamentals of Fiction: CW Track
HUMA|19100|Humanities Writing Seminars
LGLN|22300|Elementary Georgian-3
HSTD|30900|Principles Of Epidemiology
LING|20500|Syntax-2
CHEM|10300|Introductory General Chemistry-III
HUMA|14000|Reading Cultures-1
FNDL|27317|Nietzsche's Thus Spoke Zarathustra - Books III and IV
ARAB|10101|Elementary Arabic-1
LATN|20200|Intermediate Latin-2
SOSC|15300|Classics Soc/Polit Thought-3
SOSC|13300|Social Sciences Inquiry - 3
SOCI|20203|Emotions and Culture, Paradigms of Empirical and Theoretical Analysis
SOSC|13100|Social Science Inquiry -1
SOSC|23006|South Asian Civ In India-3
ISHU|10400|Text & Perform: Staging Family
MATH|15300|Calculus-3
ITAL|10100|Elementary Italian-1
MUSI|10100|Intro: Western Art Music
MATH|15300|Calculus-3
TAPS|10300|Text and Performance
SPAN|10300|Beginning Elementary Spanish-3
CMST|14601|Chinese Martial Arts Cinema
ITAL|15001|Italian in Rome
PBPL|22200|Public Policy Analysis
SOSC|11100|Power, Identity, Resistance-1
MATH|20500|Analysis In Rn-3
PLSC|26910|Libertarianism
SOSC|12100|Self, Culture And Society-1
MUSI|26300|Introduction To Computer Music I
HUMA|14000|Reading Cultures-1
CLCV|29800|B.A. Paper Colloquium: CLCV
PLSC|28200|Us Economic Policy
ITAL|20200|Language History Culture-2
KORE|30300|Advanced Korean-3
ANTH|20535|The Social Life of Clean Energy
YDDH|10200|Elementary Yiddish for Beginners-II
MUSI|23501|Music in the Middle East
SOSC|15200|Classics Soc/Polit Thought-2
MATH|15300|Calculus-3
CHIN|10100|Elementary Modern Chinese-1
RUSS|10100|Elementary Russian-1
SOSC|12200|Self, Culture And Society-2
ENGL|14700|Creative Writing: Fiction
SOSC|14100|Mind-1
INST|29305|South Asian Disasporas
NEAA|20501|Art/Arch Ne: Introduction to Islamic Archaeology
TAPS|20110|20th Century American Drama
HIST|16700|Anc Mediterr World-1: Greece
FREN|20200|Language History Culture-2
HUMA|19100|Humanities Writing Seminars
MATH|16100|Honors Calculus-1
NEHC|20503|Islamic History & Society-3:The Modern Middle East
SOCI|20120|Urban Policy Analysis
SOCI|20131|Social And Political Movements
SOSC|19022|Civilisation Europeenne-1
TAPS|24300|Story and Stagecraft
SOSC|15300|Classics Soc/Polit Thought-3
ENST|26444|Practicum in Campus Athletics and Environment
FREN|15003|Intermediate French in Paris
HUMA|14200|Reading Cultures-3
FREN|20400|Cours De Perfectionnement
SPAN|24102|Introduction to the Picaresque Novel
CHEM|23200|Honors Organic Chemistry-3
SOSC|11100|Power, Identity, Resistance-1
ECON|20300|Elements of Economic Analysis-4
CMSC|25000|Intro To Artificial Intel-1
PHIL|21301|Moral Theory
ECON|21200|Time Series Econometrics
ECON|20000|Elements of Economics Analysis-1
ENGL|24306|Asian American Poetry
ENGL|20550|The Gothic Novel
MATH|13100|Elem Functions And Calculus-1
ITAL|10200|Elementary Italian-2
ECON|20100|Elements of Economic Analysis-2
SOSC|14100|Mind-1
SOSC|19002|Western Mediterranean Civilization-2
TAPS|10300|Text and Performance
YDDH|20400|Elementary Yiddish-2
SOSC|15300|Classics Soc/Polit Thought-3
SOSC|21300|Western Mediterranean Civ-1
SOSC|11100|Power, Identity & Resistance-1
PLSC|24713|Politics of the Arab Uprising
TAML|10100|First-Year Tamil-1
REES|29010|20th Century Russian & South East European Emigre Literature
ARTV|22500|Digital Imaging
PLSC|26800|Insurgency, Terrorism, and Civil War
SOSC|11200|Power, Identity, Resistance-2
EGPT|20101|Middle Egyptian Texts-2
HUMA|19100|Humanities Writing Seminars
JAPN|40500|Fourth-Year Japanese-1
RUSS|20300|Second-Year Russian-3
PHSC|11900|Stellar Astronomy/Astrophys-A
ARAB|20102|Intermediate Arabic-2
MUSI|27300|Tpcs: Hist Of Western Music-3
SPAN|20400|ComposiciÃÂ³n y conversaciÃÂ³n avanzada I
ARTV|24110|The Sculpture in Context: From Object to Installation
SOCI|20215|Urban Health
KORE|10008|Intensive Introductory Korean-2
MATH|15200|Calculus-2
LACS|25108|Etica, genero y biografia en la lit. hispanohablante
MUSI|10300|Intro: Music Materials/Design
ANTH|27500|Semiotics Of Culture
LATN|21500|Roman Satire
ARAB|10101|Elementary Arabic-1
SOSC|13300|Social Sciences Inquiry - 3
TAPS|10100|Drama: Embodiment/Transformation
PHIL|26401|The Philosophy of Socrates
PHYS|13300|Waves, Optics, & Heat
HUMA|14100|Reading Cultures-2
ARAB|20101|Intermediate Arabic-1
EEUR|29200|Zizek on Film
INST|29800|B.A. Seminar: Intl Studies
SOSC|12100|Self, Culture And Society-1
RLST|21701|William James on Religion
JAPN|20200|Intermediate Modern Japanese-2
ARTH|15707|American Art since the Great War
ENGL|12403|Beg Fict: Writing from Margins
PERS|10102|Elementary Persian-2
ECON|21100|Econometric B
TAPS|10200|Acting Fundamentals
CRWR|26310|Figuring Sound and Voice
PLSC|26100|To Hell With The Enlightenment
KORE|42200|Contemporary Korean Society & History thru Film & Fiction
TAPS|24100|Aristophanes: Analyzing and Adapting
INST|29256|Mega Events
ITAL|10100|Elementary Italian-1
PHYS|13100|Mechanics
LACS|16300|Intro to Latin American Civ-3
SOSC|15100|Classics Soc/Polit Thought-1
CHIN|10100|Elementary Modern Chinese-1
MUSI|27200|Tpcs: Hist Of Western Music-2
PERS|30361|Samak-e `Ayyar
ENGL|23412|Skeptical, Natural, Supernatural: Intro to Literary Theory
ARAB|20101|Intermediate Arabic-1
PHYS|25500|Biological Physics
ENST|26530|Environment, Agriculture, and Food: Economic and Policy Analysis
MATH|20400|Analysis In Rn-2
SPAN|20100|Language History Culture-1
ENGL|14700|Creative Writing: Fiction
CRWR|13000|Int Poetry Workshop
MUSI|10200|Introduction To World Music
SOSC|11100|Power, Identity, Resistance-1
STAT|24400|Statistical Theory/Method-1
CRWR|25000|Intermediate Playwriting
SOSC|15300|Classics Soc/Polit Thought-3
PSYC|25101|The Psychology of Decision Making
ENGL|26250|Richer and Poorer: Income Inequality
HIST|16800|Anc Mediterr World-2: Rome
ECON|21200|Time Series Econometrics
JWSC|20006|Jewish Thought and Literature III
NEHC|20004|Ancient Near Eastern Thought & Literature-1: Mesopotamian Lit
FREN|10300|Beginning Elementary French-3
ANTH|20001|DiscovAnth: Varieties of National Experience
SOCI|20108|The Institution Of Education
ENGL|11004|History of the Novel
ARTV|10100|Visual Language: On Images
SOSC|12100|Self, Culture And Society-1
PSYC|25700|Psychology of Negotiation
CHEM|12200|Honors General Chemistry-2
PBPL|24701|U.S. Environmental Policy
MATH|25700|Basic Algebra-1 (honors)
ANTH|28105|Primate Evolution
GEOG|22101|Changing America in the Last 100 Years
PLSC|22402|Florentine Political Thought
SOCI|28069|Computing and Society
CHIN|10200|Elementary Modern Chinese-2
SOSC|12200|Self, Culture And Society-2
PLSC|28000|Organizations, Ideology & Political Change
PBPL|25750|Writing about Chicago
LING|24090|Space and Language
MATH|27500|Basic Thry Partial Diff Equ
HUMA|17200|Language and the Human III
SOSC|12300|Self, Culture And Society-3
MATH|16300|Honors Calculus-3
MAPS|47501|Anthropology of Olympic Sport
MUSI|15300|Harmony and Voice Leading-3
TAPS|10200|Acting Fundamentals
CHEM|22200|Organic Chemistry-3
SOSC|12100|Self, Culture And Society-1
ARAB|20103|Intermediate Arabic-3
SPAN|20100|Language History Culture-1
GRMN|10201|Elementary German 2
ECON|20010|Elements of Economics Analysis 1: Honors
TAPS|21550|The Space Between
SOSC|15100|Classics Soc/Polit Thought-1
ASLG|10400|Intermediate Asl-1
MATH|15200|Calculus-2
PLSC|25610|Authority, Obligation, and Dissent
EALC|10800|Intro To Civs Of East Asia-1
RUSS|21302|Advanced Russian Thru Media-1
HUMA|19100|Humanities Writing Seminars
GEOS|13100|Physical Geology
MUSI|26100|Intro: Composition
ARAB|20102|Intermediate Arabic-2
HUMA|19100|Humanities Writing Seminars
SOSC|11100|Power, Identity, Resistance-1
MUSI|10100|Intro: Western Art Music
HUMA|19100|Humanities Writing Seminars
RLST|21003|Evangelicalism in America
TAPS|21700|Acting: An Actor Observes
PHSC|11900|Stellar Astronomy/Astrophys-A
PHYS|22300|Topics in Mathematical Physics
HEBR|10502|Introductory Modern Hebrew-2
CMSC|11710|Networks
CMSC|29500|Digital Sound Modeling
FREN|10300|Beginning Elementary French-3
CLCV|29800|B.A. Paper Colloquium: CLCV
SOCI|20103|Social Stratification
SOSL|26800|Balkan Folklore
URDU|10200|First-Year Urdu-2
ENGL|28618|Global Anglophone Literature
ITAL|10100|Elementary Italian-1
ENGL|22809|Comparative Literature of the Americas
FREN|10100|Beginning Elementary French-1
HEBR|20501|Intermediate Modern Hebrew-1
PBPL|22300|Problems of Policy Implementation
SOSC|11200|Power, Identity, Resistance-2
CRPC|28600|Race and the Criminal Justice System
POLI|10200|Elementary Polish-2
LING|31320|Indo-European Linguistic Paleontology
PERS|20102|Intermediate Persian-2
PLSC|22913|The Practice of Social Science Research
ECON|28600|Intro: Econ Analysis Of Law
CMSC|10100|Intro To World Wide Web-1
CRWR|23100|Advanced Poetry Workshop
CMST|23931|Documentary Production II
DVPR|30302|Indian Philosophy-2
ENGL|18902|Architecture of Insight
NEHC|20012|Ancient Empires-2: Egyptian Empire of New Kingdom
JAPN|34902|Pre-Mod Japan/Kindai Bungo-2
SPAN|20300|Language History Culture-3
ENGL|16710|Three Shakespearean Tragedies
SOSC|19015|European Civilization in Paris-3
ARTV|22000|Introduction to Painting
ITAL|10100|Elementary Italian-1
RUSS|10400|Russian Through Pushkin-1
CHEM|22700|Adv Organic/Inorganic Lab
ITAL|10100|Elementary Italian-1
RUSS|26702|The Literature of the Fantastic
HEBR|20501|Intermediate Modern Hebrew-1
ARAB|20103|Intermediate Arabic-3
CRWR|10200|Beginning Fiction Writing
PLSC|28610|Psychoanalysis/Buddism/Emotional Life
SOSC|12300|Self, Culture And Society-3
ITAL|10300|Elementary Italian-3
CHEM|20100|Inorganic Chemistry-1
SOSC|15100|Classics Soc/Polit Thought-1
INST|29801|Ba Seminar: International Stud
SPAN|20500|Composicion y conversacion avanzada II
ENGL|26000|Anglo-American Gothic Fiction in the 19th Century
SOSC|11400|Power, Identity, Resistance -1
FREN|20200|Language History Culture-2
PLSC|29800|Ba Colloquium: Political Sci
SOSC|12200|Self, Culture And Society-2
HEBR|20503|Intermediate Modern Hebrew-3
MUSI|10400|Intro: Music Analysis/Criticism
EGPT|10102|Intro to Middle Egyptian Hieroglyphs-2
SPAN|10100|Beginning Elementary Spanish-1
PHIL|21510|Forms of Skepticism in Antiquity
RUSS|21002|Fourth-Yr Russ: Short Story-1
MATH|20400|Analysis In Rn-2
ASLG|10100|American Sign Language-1
INRE|44900|The Democratic Peace and its Discontents
PHIL|29300|Senior Tutorial
HUDV|23902|Culture & Entitlement: A Psych of the Experience of Life
MATH|11200|Studies In Mathematics
MATH|27000|Basic Complex Variables
MATH|20500|Analysis In Rn-3
HMRT|20300|Human Rights-3
HMRT|26400|What is a Human? New Sciences, Nature/Culture & Human Rights
ARAM|10401|Elementary Syriac-1
FREN|15002|Elementary French in Paris
FREN|10100|Beginning Elementary French-1
PERS|20101|Intermediate Persian-1
MUSI|23706|Music of South Asia
RLST|29900|Ba Paper Seminar-2: Rlst
SOSC|15100|Classics Soc/Polit Thought-1
SOCI|28032|HIV/AIDS: Sociological Perspectives
LACS|27903|Modern Spoken Yucatec Maya-3
CHEM|26100|Quantum Mechanics
SOSC|15200|Classics Soc/Polit Thought-2
HUMA|12300|Human Being And Citizen-1
SOSC|19006|Rome: Antiquity To Baroque-3
ITAL|26200|Renaissance & Baroque Fairy Tales & Mod Rewrtgs
NEAA|20222|Egyptian Archaeology-2
GEOG|21900|Historical Geography: The U.S.
MATH|15200|Calculus-2
STAT|37400|Nonparametric Inference
ANTH|21427|Archaeology of Everyday Life
SOSC|11100|Power, Identity & Resistance-1
SOSC|27600|France In Western Civ-2
CHIN|30200|Advanced Modern Chinese-2
PHYS|23600|Solid State Physics
PBPL|26200|Field Rsch Proj-1: Pubpol
BPRO|23000|Cosmos & Conscience: Looking for Ourselves Elsewhere
ISHU|10100|Drama: Embodiment/Tranformat
CHIN|20800|Elementary Literary Chinese-1
CMSC|15200|Intro To Computer Science-2
PSYC|20700|Sensation And Perception
NEHC|20952|Intro to the History of Modern Iraq
CMSC|15200|Intro To Computer Science-2
JAPN|10200|Elementary Modern Japanese-2
CMSC|23300|Networks And Dist Systems
UTEP|35501|Foundations for Education: Schools and Communities
CMLT|27000|Historicizing Desire
SOSC|11300|Power, Identity, Resistance-3
ECON|23330|Introduction to Dynamic Economic Modeling
FREN|20500|Ecrire En Francais
ENGL|33000|Academic/Professional Writing (LRS)
NORW|10300|Elementary Norwegian-3
ARAB|10101|Elementary Arabic-1
CRWR|23117|Advanced Poetry Workshop: Generative Genres
PLSC|29200|Civil Rights/Civil Liberties
PHIL|20100|Elementary Logic
ITAL|10100|Elementary Italian-1
PHYS|22700|Intermed Electr/Magnet-2
GRMN|10100|Elementary German For Beginners-1
CRWR|10400|Beginning Creative Nonfiction Writing
MATH|16100|Honors Calculus-1
CHEM|23100|Honors Organic Chemistry-2
FREN|10200|Beginning Elementary French-2
PBPL|23000|Organizational Analysis
CMSC|23300|Networks And Dist Systems
RUSS|10100|Elementary Russian-1
HUMA|11100|Readings In World Literature-2
ECON|25620|Tpcs: Lat/Amer Economies Developing Countries
RUSS|10300|Elementary Russian-3
CHIN|20300|Intermediate Modern Chinese-3
CHEM|29900|Rsch: Chemistry Honors Program
FREN|10100|Beginning Elementary French-1
ASTR|24100|Phys Stars/Stellar Systems
SOSC|13100|Social Science Inquiry -1
HUMA|16200|Media Aesthetics-3
ARTV|29850|Senior Seminar
MUSI|10100|Intro: Western Art Music
ITAL|20500|Luci e ombre nell'Italia contemporanea
PBPL|29800|Senior Seminar: Public Policy
COVA|10200|Visual Language-2
ANTH|21002|Mass Media And Society
MATH|16300|Honors Calculus-3
GNSE|11005|Problems in the Study of Gender and Sexuality: Media Wars
MATH|13300|Elem Functions And Calculus-3
MATH|25400|Basic Algebra-1
PHIL|22100|Space and Time
CRWR|24003|Advanced Nonfiction Workshop: The Essay
PHIL|26000|History of Philosophy-II
SOCI|20126|Japanese Soc: Functional/Cultural Explanations
CHEM|38700|Biophysical Chemistry
MOGK|20300|Intermediate Modern Greek-3
SPAN|20300|Language History Culture-3
MATH|20300|Analysis In Rn-1
SOCI|20103|Social Stratification
LING|20150|Language & Communication
CRES|27306|Narratives of Passing: American Modernism and Race
MATH|19510|Math Methods For Social Sci-1
ECON|28000|Intro Industrial Organization
CHIN|10200|Elementary Modern Chinese-2
ENGL|20301|Bible English Lit
NORW|28500|Comparative Fairy Tale
PHIL|29902|Senior Seminar II
MATH|25900|Basic Algebra-3 (honors)
ECON|20000|Elements of Economic Analysis-1
FREN|15004|Intermediate French in Paris
ECON|20000|Elements of Economic Analysis-1
PLSC|28300|Seminar On Realism
SPAN|20500|Composicion y conversacion avanzada 2
EALC|10900|Intro To East Asian Civ-2
ECON|20200|Elements of Economic Analysis-3
MATH|20300|Analysis In Rn-1
EGPT|10101|Intro Mid Egypt Hieroglyphs-1
PLSC|28300|Seminar On Realism
SOSC|11200|Power, Identity, Resistance-2
FREN|10100|Beginning Elementary French-1
CATA|15000|Introduction to Contemporary Catalonia
SOSL|27200|Returning the Gaze: The Balkans and Western Europe
RUSS|21202|Fourth-Yr Russ: Short Story-3
ISHU|10100|Drama: Embodiment/Tranformat
ANTH|22910|Performance and Politics in India
HMRT|23510|The European Convention on Human Rights
CHIN|11100|First-Year Chinese for Bilingual Speakers-1
MATH|15100|Calculus-1
STAT|22200|Linear Models And Exper Design
MUSI|15200|Harmony and Voice Leading-2
FREN|20200|Language History Culture-2
SOSC|19007|Greek Antiquity and its Legacy-1
TAPS|26700|Adapting/Directing Stanislavki's An Actor Prepares Part II
PLSC|21315|Divide and Rule
SOSC|12300|Self, Culture And Society-3
FREN|10300|Beginning Elementary French-3
HIST|23000|Intellectual Property and Piracy
CHEM|22700|Adv Organic/Inorganic Lab
KORE|42200|Contemporary Korean Society & History thru Film & Fiction
HEBR|20502|Intermediate Modern Hebrew-2
ARAB|10102|Elementary Arabic-2
CMST|23000|Neorealism: Space, Culture, History
SOSC|12100|Self, Culture And Society-1
FREN|15001|Elementary French in Paris
NEHC|20003|History & Society of Ancient Near East-3
SOSC|12100|Self, Culture And Society-1
STAT|20000|Elementary Statistics
GRMN|20100|Deutsche Maerchen
SOSC|12300|Self, Culture And Society-3
